date,weather_location,temperature,weather_condition
2025-02-01,Toulouse,7.1,Snow
2025-01-22,Paris,6.4,Rain
2025-01-08,Bordeaux,-2.2,Rain
2025-01-27,Toulouse,4.3,Clear
2025-01-16,Marseille,8.3,Snow
2025-01-31,Bordeaux,24.0,Clear
2025-01-23,Paris,12.3,Fog
2025-01-17,Lyon,-2.0,Clear
2025-01-10,Paris,31.5,Storm
2025-01-21,Marseille,18.0,Fog
2025-01-21,Marseille,23.8,Snow
2025-01-19,Paris,16.4,Snow
2025-01-28,Paris,1.4,Rain
2025-01-17,Lyon,26.9,Storm
2025-02-01,Paris,23.9,Snow
2025-01-04,Toulouse,31.6,Snow
2025-01-18,Toulouse,31.8,Snow
2025-01-27,Toulouse,34.8,Clear
2025-01-29,Bordeaux,7.6,Rain
2025-01-14,Paris,-2.7,Snow
2025-01-18,Toulouse,32.7,Snow
2025-01-03,Toulouse,3.1,Clear
2025-01-26,Paris,3.2,Rain
2025-01-06,Bordeaux,23.4,Storm
2025-01-31,Lyon,7.3,Rain
2025-01-17,Lyon,16.6,Fog
2025-01-12,Toulouse,23.4,Rain
2025-01-27,Lyon,34.3,Clear
2025-01-03,Bordeaux,6.8,Storm
2025-01-14,Toulouse,19.1,Storm
2025-01-30,Bordeaux,6.7,Storm
2025-01-11,Lyon,20.4,Clear
2025-01-08,Lyon,-4.5,Clear
2025-01-29,Toulouse,30.3,Storm
2025-01-29,Paris,27.8,Snow
2025-01-20,Toulouse,15.9,Fog
2025-01-09,Paris,-2.7,Rain
2025-01-29,Marseille,32.5,Fog
2025-01-19,Lyon,21.2,Storm
2025-01-17,Lyon,27.3,Storm
2025-01-27,Toulouse,5.9,Snow
2025-01-10,Toulouse,8.6,Fog
2025-02-02,Lyon,15.6,Storm
2025-01-03,Paris,27.2,Fog
2025-01-31,Lyon,25.0,Storm
2025-01-22,Lyon,4.3,Snow
2025-01-26,Paris,29.4,Rain
2025-01-05,Marseille,18.2,Storm
2025-01-07,Toulouse,-0.3,Snow
2025-01-04,Toulouse,6.6,Storm
2025-01-24,Lyon,0.6,Storm
2025-01-18,Paris,0.5,Clear
2025-02-01,Lyon,6.5,Rain
2025-01-18,Marseille,19.2,Snow
2025-01-17,Bordeaux,24.6,Clear
2025-01-17,Paris,11.3,Rain
2025-01-22,Paris,21.9,Storm
2025-01-03,Lyon,11.9,Clear
2025-01-03,Marseille,26.7,Clear
2025-01-24,Toulouse,22.8,Clear
2025-01-30,Lyon,12.1,Storm
2025-01-18,Toulouse,30.9,Fog
2025-01-26,Toulouse,13.4,Storm
2025-01-05,Bordeaux,8.0,Rain
2025-01-12,Paris,24.1,Clear
2025-02-01,Bordeaux,12.6,Snow
2025-02-01,Bordeaux,18.7,Fog
2025-02-02,Marseille,-1.8,Clear
2025-01-25,Toulouse,15.3,Rain
2025-01-05,Toulouse,26.4,Snow
2025-01-19,Lyon,-2.2,Fog
2025-02-01,Marseille,-1.3,Rain
2025-01-06,Lyon,30.1,Snow
2025-01-08,Marseille,32.3,Rain
2025-01-08,Marseille,14.9,Fog
2025-01-30,Lyon,-4.3,Clear
2025-01-18,Lyon,21.9,Snow
2025-02-02,Bordeaux,-1.3,Fog
2025-01-13,Lyon,26.6,Snow
2025-01-30,Paris,5.1,Rain
2025-01-19,Lyon,22.1,Fog
2025-01-19,Lyon,9.9,Fog
2025-01-14,Paris,30.5,Rain
2025-01-19,Bordeaux,-3.6,Rain
2025-01-13,Lyon,19.4,Rain
2025-01-29,Marseille,27.1,Fog
2025-01-19,Bordeaux,13.5,Clear
2025-01-04,Marseille,20.5,Clear
2025-01-22,Bordeaux,-1.9,Rain
2025-02-02,Toulouse,17.7,Rain
2025-01-20,Toulouse,5.1,Rain
2025-01-15,Bordeaux,11.7,Storm
2025-01-17,Paris,-4.8,Storm
2025-01-26,Marseille,32.2,Fog
2025-01-15,Toulouse,3.2,Clear
2025-01-04,Bordeaux,9.3,Snow
2025-01-03,Paris,-4.2,Storm
2025-01-13,Marseille,29.2,Fog
2025-01-27,Bordeaux,4.2,Snow
2025-01-28,Paris,14.5,Storm
2025-02-02,Bordeaux,24.9,Storm
2025-01-09,Lyon,-1.7,Snow
2025-01-29,Paris,25.2,Clear
2025-01-26,Paris,3.9,Rain
2025-01-20,Toulouse,9.5,Clear
2025-01-22,Marseille,2.2,Fog
2025-01-21,Bordeaux,13.6,Clear
2025-01-16,Toulouse,27.3,Snow
2025-01-09,Toulouse,21.5,Storm
2025-01-04,Bordeaux,33.9,Rain
2025-01-07,Toulouse,28.7,Fog
2025-01-12,Marseille,32.6,Rain
2025-01-21,Lyon,0.2,Fog
2025-01-15,Marseille,20.1,Snow
2025-01-07,Paris,2.0,Snow
2025-01-08,Marseille,12.8,Clear
2025-01-27,Bordeaux,19.1,Storm
2025-01-07,Lyon,26.2,Clear
2025-01-18,Marseille,7.7,Rain
2025-01-17,Lyon,6.7,Snow
2025-01-03,Marseille,23.7,Storm
2025-01-29,Toulouse,3.1,Rain
2025-01-17,Toulouse,24.5,Snow
2025-01-26,Marseille,-2.6,Fog
2025-01-17,Toulouse,10.1,Rain
2025-01-11,Marseille,30.5,Snow
2025-01-24,Toulouse,8.5,Storm
2025-01-27,Paris,3.7,Clear
2025-01-29,Bordeaux,4.5,Storm
2025-01-11,Marseille,13.4,Clear
2025-01-09,Toulouse,10.2,Snow
2025-01-30,Bordeaux,-2.2,Storm
2025-02-01,Bordeaux,4.3,Snow
2025-01-06,Marseille,32.4,Clear
2025-02-01,Bordeaux,28.2,Snow
2025-01-05,Bordeaux,22.1,Snow
2025-01-19,Lyon,-1.7,Storm
2025-01-29,Lyon,22.0,Storm
2025-01-04,Bordeaux,9.6,Clear
2025-01-11,Lyon,31.1,Clear
2025-01-10,Marseille,1.5,Clear
2025-01-29,Toulouse,30.1,Rain
2025-01-27,Marseille,15.2,Clear
2025-01-27,Toulouse,6.0,Storm
2025-01-14,Marseille,10.1,Snow
2025-01-26,Lyon,17.3,Clear
2025-01-14,Bordeaux,26.7,Snow
2025-01-22,Toulouse,30.8,Rain
2025-01-28,Toulouse,-3.4,Fog
2025-01-11,Paris,-1.6,Rain
2025-01-19,Toulouse,-4.7,Snow
2025-01-06,Toulouse,15.2,Storm
2025-01-19,Lyon,4.0,Snow
2025-01-10,Marseille,29.5,Storm
2025-01-04,Toulouse,23.5,Snow
2025-01-04,Marseille,27.5,Storm
2025-01-26,Marseille,28.9,Clear
2025-01-16,Toulouse,12.1,Rain
2025-01-29,Marseille,15.7,Storm
2025-01-30,Toulouse,-1.7,Storm
2025-01-18,Toulouse,33.5,Snow
2025-01-23,Lyon,-3.0,Rain
2025-01-30,Toulouse,28.1,Snow
2025-01-20,Paris,25.7,Clear
2025-01-27,Bordeaux,5.1,Clear
2025-01-19,Paris,1.5,Clear
2025-01-07,Lyon,22.4,Fog
2025-01-05,Lyon,25.5,Rain
2025-01-08,Lyon,-3.2,Rain
2025-01-11,Toulouse,-2.3,Clear
2025-01-12,Toulouse,11.6,Clear
2025-01-25,Marseille,5.6,Snow
2025-01-25,Bordeaux,16.6,Fog
2025-01-25,Bordeaux,5.3,Fog
2025-01-03,Paris,25.4,Rain
2025-01-13,Lyon,1.5,Snow
2025-01-12,Bordeaux,19.1,Rain
2025-01-19,Lyon,21.4,Clear
2025-01-06,Bordeaux,3.2,Storm
2025-01-29,Toulouse,26.3,Storm
2025-01-23,Lyon,4.0,Storm
2025-01-23,Bordeaux,-2.9,Rain
2025-01-20,Toulouse,9.6,Snow
2025-01-23,Bordeaux,-4.7,Snow
2025-01-29,Toulouse,8.4,Fog
2025-01-04,Paris,7.9,Clear
2025-01-26,Toulouse,34.8,Storm
2025-01-06,Marseille,19.2,Fog
2025-01-29,Marseille,1.9,Rain
2025-01-10,Toulouse,14.5,Snow
2025-01-04,Marseille,13.4,Rain
2025-01-05,Paris,19.8,Clear
2025-01-04,Paris,33.0,Storm
2025-01-16,Lyon,8.3,Snow
2025-01-06,Paris,19.0,Snow
2025-02-01,Bordeaux,11.7,Fog
2025-01-16,Paris,24.1,Rain
2025-01-16,Marseille,20.7,Rain
2025-01-08,Bordeaux,21.7,Fog
2025-01-11,Paris,12.5,Clear
2025-01-07,Lyon,6.8,Clear
2025-01-08,Lyon,5.2,Fog
2025-01-28,Paris,20.5,Snow
2025-01-18,Paris,17.9,Snow
2025-01-07,Toulouse,15.7,Rain
2025-02-02,Paris,4.9,Storm
2025-01-31,Bordeaux,7.6,Storm
2025-01-18,Paris,-1.2,Rain
2025-01-18,Bordeaux,21.1,Fog
2025-02-02,Bordeaux,26.2,Storm
2025-01-11,Lyon,10.9,Clear
2025-01-17,Paris,-4.5,Snow
2025-01-10,Marseille,6.2,Fog
2025-01-22,Bordeaux,31.9,Storm
2025-01-31,Marseille,26.1,Rain
2025-01-25,Lyon,1.6,Fog
2025-01-26,Bordeaux,-3.7,Fog
2025-01-05,Paris,3.1,Rain
2025-01-12,Marseille,15.4,Rain
2025-01-21,Toulouse,26.9,Snow
2025-01-09,Bordeaux,7.6,Clear
2025-01-30,Toulouse,13.3,Clear
2025-01-11,Paris,33.5,Storm
2025-01-18,Paris,30.0,Storm
2025-01-25,Marseille,-1.1,Clear
2025-01-04,Paris,31.5,Storm
2025-01-19,Paris,21.9,Snow
2025-01-05,Marseille,27.4,Fog
2025-01-08,Marseille,5.0,Clear
2025-01-30,Toulouse,3.8,Rain
2025-01-25,Paris,19.7,Clear
2025-01-13,Marseille,9.0,Rain
2025-01-16,Lyon,22.6,Fog
2025-01-23,Bordeaux,5.8,Fog
2025-01-05,Marseille,9.9,Clear
2025-01-26,Paris,22.9,Rain
2025-01-14,Paris,17.4,Fog
2025-01-26,Marseille,31.6,Snow
2025-01-24,Lyon,12.4,Rain
2025-01-07,Toulouse,7.7,Rain
2025-01-12,Lyon,-4.6,Storm
2025-01-13,Marseille,32.1,Snow
2025-01-12,Bordeaux,11.4,Storm
2025-01-31,Lyon,0.1,Rain
2025-01-11,Paris,10.3,Fog
2025-01-28,Bordeaux,8.1,Snow
2025-01-15,Paris,7.8,Fog
2025-01-18,Paris,12.9,Rain
2025-01-14,Lyon,-4.8,Rain
2025-01-22,Marseille,34.8,Fog
2025-01-19,Paris,29.6,Rain
2025-01-17,Marseille,30.6,Fog
2025-01-13,Paris,15.1,Storm
2025-01-14,Toulouse,25.8,Rain
2025-01-18,Toulouse,15.2,Rain
2025-01-25,Bordeaux,22.1,Storm
2025-01-15,Bordeaux,15.8,Fog
2025-02-02,Lyon,11.9,Snow
2025-01-24,Bordeaux,-3.8,Clear
2025-01-12,Paris,12.5,Fog
2025-01-12,Lyon,11.5,Fog
2025-01-21,Marseille,9.6,Rain
2025-01-24,Lyon,-1.9,Storm
2025-01-28,Toulouse,8.0,Storm
2025-01-17,Bordeaux,3.6,Storm
2025-01-12,Paris,21.8,Rain
2025-01-21,Toulouse,25.7,Storm
2025-01-18,Marseille,32.7,Storm
2025-01-13,Marseille,34.6,Fog
2025-02-02,Toulouse,0.1,Rain
2025-01-11,Marseille,12.5,Fog
2025-01-19,Lyon,12.0,Fog
2025-01-08,Marseille,20.6,Fog
2025-01-29,Marseille,0.6,Snow
2025-01-15,Bordeaux,3.4,Storm
2025-01-19,Lyon,23.8,Fog
2025-01-12,Paris,11.1,Fog
2025-01-07,Marseille,-1.8,Storm
2025-02-02,Paris,18.3,Storm
2025-01-29,Toulouse,5.0,Snow
2025-01-07,Marseille,32.9,Fog
2025-01-07,Lyon,17.7,Clear
2025-01-28,Lyon,29.5,Fog
2025-01-26,Paris,22.8,Rain
2025-01-25,Paris,27.7,Snow
2025-01-16,Marseille,17.4,Snow
2025-01-25,Toulouse,8.0,Fog
2025-01-18,Bordeaux,11.7,Clear
2025-01-22,Lyon,15.2,Clear
2025-01-30,Marseille,9.6,Rain
2025-01-31,Toulouse,32.8,Rain
2025-01-07,Bordeaux,9.6,Storm
2025-01-09,Bordeaux,12.1,Snow
2025-01-22,Paris,15.4,Snow
2025-01-14,Bordeaux,7.9,Clear
2025-01-25,Lyon,24.3,Clear
2025-01-19,Bordeaux,27.5,Rain
2025-01-29,Toulouse,2.8,Fog
2025-01-03,Lyon,4.2,Rain
2025-01-06,Marseille,0.0,Storm
2025-01-03,Paris,1.8,Storm
2025-01-18,Marseille,28.5,Rain
2025-01-16,Paris,18.2,Storm
2025-01-06,Lyon,11.8,Fog
2025-01-27,Lyon,22.1,Rain
2025-01-17,Toulouse,29.9,Clear
2025-01-16,Bordeaux,-3.7,Storm
2025-01-30,Marseille,31.3,Clear
2025-01-09,Marseille,11.3,Fog
2025-01-15,Bordeaux,18.3,Snow
2025-01-09,Toulouse,4.1,Clear
2025-01-03,Toulouse,13.1,Snow
2025-02-01,Lyon,3.7,Fog
2025-01-28,Lyon,32.3,Snow
2025-01-18,Paris,-1.3,Rain
2025-01-07,Marseille,30.1,Clear
2025-01-22,Bordeaux,9.1,Clear
2025-01-06,Bordeaux,17.6,Snow
2025-01-28,Lyon,32.9,Snow
2025-01-19,Marseille,4.4,Clear
2025-01-08,Marseille,1.4,Clear
2025-01-23,Paris,17.7,Clear
2025-01-13,Paris,7.3,Storm
2025-01-13,Paris,32.7,Fog
2025-01-09,Marseille,27.9,Fog
2025-01-04,Paris,20.8,Storm
2025-01-18,Marseille,29.8,Storm
2025-01-21,Bordeaux,11.8,Fog
2025-01-22,Lyon,10.9,Rain
2025-01-08,Paris,26.8,Rain
2025-01-17,Paris,-2.6,Snow
2025-01-03,Marseille,27.9,Snow
2025-02-01,Bordeaux,11.0,Rain
2025-01-29,Lyon,-4.6,Snow
2025-01-09,Bordeaux,9.1,Rain
2025-01-27,Toulouse,25.6,Storm
2025-01-07,Bordeaux,19.4,Snow
2025-02-01,Toulouse,-3.0,Storm
2025-01-05,Toulouse,27.1,Clear
2025-01-08,Paris,25.4,Storm
2025-01-29,Bordeaux,18.7,Rain
2025-01-15,Lyon,28.9,Snow
2025-01-21,Paris,-0.6,Fog
2025-01-09,Marseille,24.0,Snow
2025-01-25,Paris,-2.8,Snow
2025-01-23,Bordeaux,33.9,Storm
2025-01-08,Paris,-1.1,Rain
2025-01-20,Paris,-3.3,Snow
2025-01-14,Marseille,3.6,Fog
2025-01-24,Toulouse,21.3,Storm
2025-01-11,Paris,12.8,Rain
2025-02-02,Toulouse,8.3,Fog
2025-01-23,Bordeaux,29.8,Fog
2025-01-16,Lyon,10.7,Fog
2025-01-18,Lyon,8.1,Storm
2025-01-04,Toulouse,19.7,Storm
2025-01-06,Toulouse,7.1,Snow
2025-01-29,Lyon,10.4,Snow
2025-01-30,Lyon,27.4,Clear
2025-01-13,Toulouse,10.1,Fog
2025-01-04,Marseille,22.5,Fog
2025-01-26,Marseille,2.3,Storm
2025-01-18,Lyon,-0.5,Fog
2025-01-09,Marseille,0.7,Storm
2025-02-01,Lyon,15.6,Snow
2025-01-08,Lyon,3.1,Fog
2025-01-27,Lyon,5.5,Rain
2025-01-15,Lyon,-1.9,Snow
2025-01-07,Bordeaux,10.6,Rain
2025-01-17,Lyon,8.2,Rain
2025-01-20,Marseille,3.5,Snow
2025-01-31,Paris,-2.7,Snow
2025-01-28,Bordeaux,-1.6,Fog
2025-01-20,Lyon,1.8,Storm
2025-01-23,Paris,-0.8,Rain
2025-01-13,Marseille,7.2,Clear
2025-01-25,Bordeaux,16.3,Snow
2025-01-25,Lyon,32.1,Storm
2025-01-22,Paris,-0.1,Rain
2025-01-20,Marseille,28.1,Snow
2025-01-20,Marseille,14.5,Storm
2025-01-11,Marseille,0.2,Clear
2025-01-31,Bordeaux,25.3,Snow
2025-01-21,Bordeaux,13.3,Fog
2025-01-11,Lyon,32.2,Storm
2025-01-21,Paris,16.6,Rain
2025-01-12,Bordeaux,25.9,Rain
2025-01-05,Marseille,-3.1,Clear
2025-01-03,Toulouse,8.0,Clear
2025-01-05,Paris,2.5,Storm
2025-01-27,Paris,15.2,Storm
2025-01-25,Marseille,3.3,Clear
2025-01-25,Paris,-1.5,Clear
2025-01-13,Lyon,14.3,Fog
2025-01-15,Paris,29.5,Clear
2025-01-08,Toulouse,34.5,Storm
2025-01-11,Lyon,6.6,Rain
2025-01-22,Toulouse,31.6,Rain
2025-02-01,Paris,-3.1,Fog
2025-01-22,Paris,27.7,Rain
2025-01-23,Bordeaux,3.7,Storm
2025-01-04,Toulouse,21.5,Rain
2025-01-16,Lyon,31.0,Fog
2025-01-21,Paris,23.1,Storm
2025-01-25,Marseille,2.6,Fog
2025-01-10,Paris,27.7,Clear
2025-01-10,Paris,9.4,Storm
2025-01-08,Marseille,20.2,Storm
2025-01-12,Paris,33.4,Clear
2025-01-30,Marseille,12.5,Snow
2025-01-16,Toulouse,7.7,Rain
2025-01-19,Toulouse,4.8,Rain
2025-01-17,Marseille,-4.3,Fog
2025-01-24,Toulouse,32.0,Rain
2025-01-06,Marseille,27.3,Snow
2025-01-16,Paris,6.0,Rain
2025-01-23,Paris,30.4,Fog
2025-01-22,Lyon,25.6,Snow
2025-01-10,Bordeaux,15.2,Clear
2025-01-14,Lyon,28.2,Storm
2025-01-19,Toulouse,32.8,Fog
2025-01-05,Paris,5.2,Rain
2025-01-16,Marseille,2.2,Fog
2025-01-07,Bordeaux,33.6,Fog
2025-01-22,Bordeaux,20.9,Fog
2025-01-08,Paris,30.0,Fog
2025-01-18,Paris,-0.9,Fog
2025-01-16,Toulouse,30.9,Snow
2025-01-26,Lyon,28.1,Rain
2025-01-22,Paris,29.8,Storm
2025-01-19,Toulouse,29.2,Storm
2025-01-31,Lyon,-2.3,Clear
2025-01-10,Bordeaux,2.9,Rain
2025-01-31,Marseille,21.5,Storm
2025-01-21,Marseille,11.1,Snow
2025-01-14,Paris,6.1,Clear
2025-02-02,Toulouse,9.7,Fog
2025-01-21,Paris,12.5,Snow
2025-01-06,Bordeaux,-0.1,Storm
2025-01-18,Marseille,19.0,Rain
2025-01-23,Paris,-3.8,Snow
2025-01-31,Lyon,-3.8,Fog
2025-01-24,Marseille,5.9,Clear
2025-01-12,Bordeaux,-1.9,Snow
2025-01-03,Toulouse,24.1,Clear
2025-01-03,Toulouse,30.8,Rain
2025-01-17,Bordeaux,27.2,Rain
2025-01-23,Marseille,21.6,Fog
2025-01-11,Paris,30.2,Clear
2025-01-09,Paris,30.8,Clear
2025-01-03,Toulouse,32.3,Storm
2025-01-28,Toulouse,22.7,Clear
2025-01-26,Bordeaux,16.2,Clear
2025-01-12,Toulouse,20.5,Storm
2025-01-26,Lyon,6.1,Rain
2025-01-11,Bordeaux,3.4,Rain
2025-01-16,Bordeaux,31.2,Snow
2025-01-10,Bordeaux,7.2,Rain
2025-01-04,Toulouse,34.7,Storm
2025-01-24,Bordeaux,-4.7,Snow
2025-02-01,Bordeaux,2.4,Snow
2025-01-31,Toulouse,3.1,Rain
2025-01-25,Toulouse,-1.2,Rain
2025-01-08,Bordeaux,-1.1,Fog
2025-01-27,Paris,34.1,Rain
2025-01-31,Paris,1.2,Rain
2025-01-21,Paris,12.4,Fog
2025-01-31,Marseille,26.3,Clear
2025-01-18,Toulouse,4.4,Clear
2025-01-30,Marseille,-2.0,Clear
2025-01-26,Marseille,28.9,Fog
2025-01-29,Toulouse,17.8,Snow
2025-01-08,Bordeaux,4.3,Storm
2025-01-05,Toulouse,22.1,Clear
2025-01-12,Lyon,24.9,Storm
2025-01-12,Lyon,34.6,Storm
2025-01-03,Lyon,32.0,Snow
2025-01-05,Toulouse,4.2,Snow
2025-01-30,Lyon,2.6,Storm
2025-01-17,Paris,1.1,Clear
2025-01-11,Toulouse,20.4,Rain
2025-01-07,Lyon,17.2,Snow
2025-01-30,Bordeaux,-5.0,Fog
2025-01-23,Paris,20.4,Fog
2025-01-08,Bordeaux,0.3,Rain
2025-01-08,Marseille,2.8,Snow
2025-01-31,Marseille,12.5,Fog
2025-01-23,Toulouse,5.1,Rain
2025-01-22,Bordeaux,1.3,Storm
2025-01-05,Toulouse,27.8,Storm
2025-01-16,Toulouse,23.1,Storm
2025-01-26,Marseille,34.2,Rain
2025-01-28,Bordeaux,7.1,Snow
2025-02-02,Bordeaux,8.8,Fog
2025-01-06,Toulouse,21.7,Fog
2025-01-29,Toulouse,5.6,Clear
2025-01-24,Lyon,23.7,Snow
2025-01-24,Bordeaux,26.1,Fog
2025-01-20,Marseille,9.3,Snow
2025-02-01,Paris,24.2,Clear
2025-01-11,Bordeaux,17.3,Fog
2025-01-19,Paris,5.5,Clear
2025-01-24,Bordeaux,25.9,Rain
2025-01-24,Marseille,3.9,Storm
2025-01-30,Marseille,1.1,Storm
2025-01-12,Bordeaux,14.9,Clear
2025-01-11,Marseille,24.6,Rain
2025-02-02,Marseille,0.6,Rain
2025-01-14,Marseille,0.7,Snow
2025-01-28,Marseille,4.6,Fog
2025-01-27,Marseille,7.2,Snow
2025-01-07,Bordeaux,7.2,Storm
2025-01-19,Paris,16.9,Storm
2025-01-17,Lyon,4.2,Storm
2025-01-13,Lyon,25.2,Rain
2025-01-22,Toulouse,15.8,Clear
2025-01-15,Lyon,1.8,Clear
2025-01-28,Bordeaux,24.2,Clear
2025-01-28,Lyon,33.4,Clear
2025-01-03,Lyon,-2.0,Snow
2025-01-06,Bordeaux,34.4,Snow
2025-01-30,Toulouse,17.7,Storm
2025-02-01,Paris,13.9,Snow
2025-01-17,Marseille,22.1,Rain
2025-02-01,Bordeaux,18.1,Snow
2025-01-15,Lyon,33.3,Storm
2025-01-19,Marseille,-2.9,Storm
2025-01-16,Toulouse,0.6,Snow
2025-01-28,Bordeaux,23.5,Fog
2025-01-03,Toulouse,4.3,Fog
2025-01-19,Paris,3.8,Snow
2025-02-02,Marseille,-2.2,Fog
2025-01-29,Toulouse,34.8,Clear
2025-01-29,Bordeaux,16.2,Snow
2025-01-27,Lyon,30.1,Clear
2025-01-23,Lyon,30.6,Snow
2025-01-06,Marseille,3.1,Rain
2025-01-23,Paris,6.5,Fog
2025-01-29,Lyon,0.7,Clear
2025-01-13,Marseille,11.9,Fog
2025-01-15,Lyon,22.6,Rain
2025-01-25,Lyon,10.1,Storm
2025-01-19,Paris,21.2,Snow
2025-01-28,Toulouse,-0.9,Clear
2025-02-02,Marseille,-3.3,Fog
2025-01-04,Marseille,-1.5,Fog
2025-01-24,Bordeaux,26.6,Snow
2025-01-23,Marseille,-5.0,Clear
2025-01-07,Lyon,3.7,Clear
2025-01-26,Marseille,17.1,Storm
2025-01-07,Lyon,28.6,Rain
2025-01-28,Bordeaux,19.7,Clear
2025-01-22,Paris,7.5,Rain
2025-01-15,Toulouse,-4.4,Snow
2025-01-24,Paris,20.8,Snow
2025-01-09,Bordeaux,22.9,Rain
2025-02-02,Paris,19.8,Storm
2025-01-20,Marseille,22.1,Rain
2025-01-15,Lyon,29.8,Rain
2025-01-03,Lyon,17.9,Rain
2025-01-21,Lyon,29.9,Fog
2025-01-29,Marseille,6.2,Fog
2025-01-15,Paris,13.8,Rain
2025-01-31,Paris,0.9,Storm
2025-01-16,Bordeaux,32.0,Rain
2025-01-25,Bordeaux,14.0,Fog
2025-01-20,Marseille,14.8,Rain
2025-01-08,Paris,19.7,Fog
2025-01-14,Paris,28.4,Storm
2025-01-12,Marseille,21.3,Fog
2025-01-24,Toulouse,20.2,Snow
2025-01-18,Paris,25.6,Snow
2025-02-02,Marseille,5.4,Snow
2025-01-21,Marseille,11.2,Snow
2025-01-29,Paris,18.4,Fog
2025-01-04,Bordeaux,10.2,Fog
2025-01-11,Lyon,12.6,Fog
2025-01-14,Toulouse,20.2,Clear
2025-01-29,Lyon,10.8,Snow
2025-01-19,Bordeaux,5.9,Fog
2025-01-18,Paris,30.2,Snow
2025-01-09,Paris,24.5,Storm
2025-01-03,Toulouse,28.4,Fog
2025-01-06,Lyon,20.6,Clear
2025-01-08,Paris,14.4,Clear
2025-01-26,Bordeaux,22.2,Rain
2025-02-02,Toulouse,22.5,Rain
2025-01-29,Lyon,31.9,Clear
2025-01-11,Paris,11.6,Rain
2025-01-07,Marseille,17.7,Rain
2025-01-06,Paris,14.9,Clear
2025-01-22,Lyon,-2.9,Clear
2025-01-30,Lyon,3.8,Storm
2025-01-15,Bordeaux,20.1,Storm
2025-01-19,Bordeaux,33.5,Rain
2025-01-16,Bordeaux,9.8,Fog
2025-01-16,Toulouse,19.2,Storm
2025-01-06,Toulouse,17.7,Fog
2025-01-05,Marseille,5.2,Storm
2025-01-11,Bordeaux,24.9,Snow
2025-01-05,Paris,13.8,Clear
2025-01-09,Bordeaux,34.2,Storm
2025-01-06,Paris,30.2,Storm
2025-01-31,Paris,19.3,Fog
2025-01-18,Toulouse,22.7,Clear
2025-01-19,Marseille,-4.5,Storm
2025-01-10,Lyon,5.6,Clear
2025-01-12,Toulouse,17.7,Rain
2025-01-09,Marseille,10.0,Rain
2025-01-12,Paris,25.8,Storm
2025-01-03,Marseille,18.3,Storm
2025-01-13,Bordeaux,6.8,Snow
2025-02-02,Bordeaux,7.5,Clear
2025-01-31,Lyon,17.8,Rain
2025-01-14,Toulouse,12.9,Storm
2025-01-10,Toulouse,2.9,Rain
2025-01-14,Paris,19.3,Fog
2025-01-24,Paris,20.3,Clear
2025-01-18,Toulouse,33.8,Snow
2025-01-06,Bordeaux,11.2,Rain
2025-01-26,Toulouse,21.8,Storm
2025-01-30,Toulouse,15.3,Rain
2025-02-02,Lyon,2.6,Fog
2025-01-10,Bordeaux,19.7,Snow
2025-01-21,Lyon,26.6,Fog
2025-01-04,Bordeaux,33.7,Storm
2025-01-29,Lyon,14.7,Rain
2025-01-31,Toulouse,32.6,Clear
2025-01-03,Paris,-1.0,Clear
2025-01-06,Paris,17.5,Clear
2025-01-29,Marseille,5.5,Clear
2025-01-17,Marseille,21.2,Rain
2025-01-15,Lyon,13.0,Clear
2025-01-09,Bordeaux,6.8,Snow
2025-01-15,Lyon,24.6,Clear
2025-01-21,Toulouse,8.0,Fog
2025-01-14,Lyon,19.0,Rain
2025-01-10,Marseille,19.1,Clear
2025-01-03,Bordeaux,0.1,Storm
2025-01-06,Toulouse,6.7,Storm
2025-01-16,Paris,4.5,Clear
2025-01-22,Marseille,16.0,Clear
2025-01-07,Marseille,3.8,Clear
2025-01-27,Marseille,30.2,Storm
2025-01-07,Toulouse,16.4,Storm
2025-01-17,Marseille,29.9,Rain
2025-01-07,Marseille,14.5,Snow
2025-02-02,Toulouse,25.8,Rain
2025-01-15,Lyon,15.6,Snow
2025-01-27,Marseille,8.6,Clear
2025-01-05,Marseille,9.7,Clear
2025-02-01,Marseille,1.2,Rain
2025-01-18,Bordeaux,21.7,Snow
2025-01-07,Paris,1.0,Snow
2025-01-12,Lyon,26.8,Storm
2025-01-14,Bordeaux,4.2,Clear
2025-01-23,Marseille,22.5,Fog
2025-01-25,Lyon,33.7,Storm
2025-01-06,Bordeaux,12.1,Rain
2025-01-12,Paris,29.3,Clear
2025-01-27,Marseille,33.8,Clear
2025-01-09,Marseille,-2.4,Clear
2025-01-17,Marseille,29.9,Clear
2025-01-13,Bordeaux,27.3,Rain
2025-01-03,Toulouse,16.8,Fog
2025-01-13,Lyon,26.4,Rain
2025-01-24,Bordeaux,9.3,Clear
2025-01-03,Lyon,26.0,Storm
2025-01-24,Marseille,16.9,Storm
2025-01-30,Marseille,8.8,Rain
2025-01-28,Marseille,4.8,Storm
2025-01-29,Toulouse,17.6,Snow
2025-01-30,Paris,34.8,Fog
2025-01-17,Paris,5.9,Snow
2025-01-09,Marseille,20.5,Rain
2025-01-30,Paris,15.0,Rain
2025-01-16,Bordeaux,15.6,Rain
2025-01-26,Lyon,21.0,Fog
2025-01-19,Bordeaux,16.9,Rain
2025-01-30,Bordeaux,28.1,Storm
2025-01-08,Toulouse,-3.7,Clear
2025-01-08,Lyon,20.6,Snow
